"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gm5278",8.71697496601048e-23,4.2474101578107,1,0.948,3.20374980925783e-18
"Gm11263",8.720943512708e-23,3.31625579387325,1,1,3.20520836922557e-18
"Gm2445",8.720943512708e-23,4.02011492787551,1,1,3.20520836922557e-18
"Gm7289",8.720943512708e-23,4.05947852028316,1,1,3.20520836922557e-18
"Gm8349",9.49753464391499e-23,3.45702559405994,1,0.931,3.49062890767808e-18
"Gm10327",9.50832926873051e-23,3.8893382769748,1,1,3.49459625613652e-18
"Gm4691",9.50832926873051e-23,3.92746925250262,1,1,3.49459625613652e-18
"Gm15564",9.92801307057955e-23,2.82603178496001,1,1,3.6488426438301e-18
"Gm5558",9.92801307057955e-23,4.03251896581309,1,1,3.6488426438301e-18
"Gm6316",9.92801307057955e-23,4.01710483444188,1,0.983,3.6488426438301e-18
"Gm4654",1.03660263030032e-22,3.685308995658,1,1,3.80982564714276e-18
"Gja1",1.04378528300345e-22,6.38025587860614,1,0.569,3.83622405062259e-18
"Gm11814",1.06769764057339e-22,5.49623444099154,1,0.845,3.92410913839938e-18
"Gm8565",1.23163348564688e-22,4.05555006419497,1,0.966,4.52662254979797e-18
"Gm14513",1.23177265837186e-22,3.59944611191339,1,1,4.5271340513141e-18
"Rplp0-ps1",1.23177265837186e-22,3.86681686837518,1,1,4.5271340513141e-18
"Gm14165",1.34258169144639e-22,3.0264143170853,1,1,4.93439049057292e-18
"Gm14450",1.34258169144639e-22,3.33051804952367,1,1,4.93439049057292e-18
"Gm16288",1.34258169144639e-22,3.69212828858588,1,0.983,4.93439049057292e-18
"Gm13339",1.4000518732812e-22,4.39271021824097,1,0.931,5.1456106498704e-18
"Gm4335",1.40163056524269e-22,3.85705025095313,1,0.983,5.15141281643646e-18
"Gm15779",1.46259013636976e-22,4.21449202126798,1,0.948,5.37545752819979e-18
"Gm4462",1.46324900631379e-22,3.3303911424056,1,1,5.37787907290506e-18
"Rps6-ps2",1.46324900631379e-22,3.49167908058648,1,1,5.37787907290506e-18
"Gm25381",1.51317817065895e-22,4.08730155977317,1,0.862,5.56138373062285e-18
"Gm47854",1.52154451714225e-22,4.00361032795728,1,0.897,5.59213256385292e-18
"Gm6322",1.52583841339229e-22,3.86294672119262,1,0.586,5.60791392074068e-18
"Gm15720",1.52754761153709e-22,3.98177194706539,1,0.983,5.61419573668226e-18
"Pgam1",1.52754761153709e-22,2.99816871501996,1,1,5.61419573668226e-18
"Gm5160",1.59392491771476e-22,3.95624019624508,1,0.948,5.85815225007704e-18
"Gm6065",1.59446246375621e-22,4.36292276980617,1,0.966,5.86012789304322e-18
"Eno1b",1.59464168438807e-22,3.73483097477083,1,1,5.86078658263149e-18
"Tagln",1.6538106974106e-22,17.1982895262297,0.949,0.034,6.07825045619318e-18
"Gm9115",1.65945353881943e-22,4.83007482911197,0.987,0.534,6.09898959122306e-18
"Skil",1.66465143290548e-22,4.2018863511569,1,0.983,6.1180934113575e-18
"Gm5883",1.81392455762202e-22,4.03502060531602,1,1,6.66671692662821e-18
"Gm8318",1.96540813200672e-22,3.994507602809,1,0.707,7.2234645075643e-18
"Prdx6b",1.96540813200672e-22,5.00516876023064,1,0.707,7.2234645075643e-18
"Gm14107",1.97422435918351e-22,3.84690641763973,1,0.931,7.25586678730714e-18
"Ldha-ps2",1.97555033523141e-22,4.53658079632653,1,0.948,7.260740147076e-18
"Gm13092",1.9764347934545e-22,3.04906044826234,1,1,7.26399079638332e-18
"Aqp3",1.9791728316393e-22,-5.00588956751175,0.228,1,7.27405390812391e-18
"Gm6944",2.12732075006565e-22,3.82268299496953,1,0.603,7.81854195271629e-18
"Gm14016",2.15334253958092e-22,3.88822635356742,1,1,7.91417983572175e-18
"Dnmt3b",2.23358052758229e-22,6.2928603667138,1,0.879,8.20907851302319e-18
"Gm12096",2.2450783401853e-22,4.13678578771967,1,0.931,8.25133642368305e-18
"Gm15484",2.24758535995418e-22,3.40012511681841,1,1,8.2605504734396e-18
"Gm17786",2.24758535995418e-22,3.15572639347188,1,1,8.2605504734396e-18
"Ftl1-ps2",2.34590871754667e-22,4.26477427639055,1,1,8.62191830959929e-18
"Gm14830",2.34590871754667e-22,3.35768633864586,1,1,8.62191830959929e-18
"Slc25a5-ps",2.43895810639607e-22,4.27109630161162,1,0.897,8.96390272843749e-18
"Gm12988",2.44848734522301e-22,4.12193513938204,1,1,8.99892553989813e-18
"Ptprf",2.55436584551266e-22,3.86365056892645,1,0.948,9.38806079201269e-18
"Gm4342",2.66714663745693e-22,3.53980537335479,1,1,9.80256403664544e-18
"Gm8722",2.66714663745693e-22,3.47562075231765,1,1,9.80256403664544e-18
"Gm5537",2.69315713337017e-22,4.89480432710157,1,0.569,9.89816041227538e-18
"Dusp9",2.77733488676713e-22,9.73543236569989,1,0.293,1.02075389093352e-17
"Gm12416",2.78237813583214e-22,3.45312727229087,1,0.948,1.02260743626239e-17
"Gm2986",2.78361500411223e-22,3.90284509655807,1,1,1.02306202246137e-17
"Gm12286",2.90511470287557e-22,3.20390868594023,1,1,1.06771680674786e-17
"Gm13422",2.90511470287557e-22,3.5605555572672,1,1,1.06771680674786e-17
"Gm3534",2.90511470287557e-22,3.61342644721664,1,1,1.06771680674786e-17
"Gm8186",2.90511470287557e-22,2.87505115451089,1,1,1.06771680674786e-17
"Gm7481",2.94111682427635e-22,3.62991564275578,1,0.483,1.08094866642629e-17
"Eif5al3-ps",3.03186067753101e-22,3.57653939261463,1,1,1.11429975481297e-17
"Gm6368",3.164076949569e-22,3.83221085919863,1,1,1.1628932012751e-17
"Gm16379",3.27142495478797e-22,4.10649908710053,1,0.862,1.20234681363322e-17
"Gm5045",3.30199699703602e-22,3.39096474148588,1,1,1.21358295632065e-17
"Gm11185",3.43824891135152e-22,3.84526679165739,1,0.914,1.26365962238902e-17
"Gm12583",3.44586414900263e-22,3.61932176681287,1,1,1.26645845068294e-17
"Gm14056",3.48397669310964e-22,3.88375997898364,1,0.793,1.28046595401859e-17
"Gm15467",3.56269747185008e-22,4.30358171434621,1,0.862,1.30939820182906e-17
"Gm11400",3.595931996284e-22,3.84248449863649,1,0.983,1.32161288659426e-17
"Gm8623",3.595931996284e-22,3.2383246579694,1,1,1.32161288659426e-17
"Tdpx-ps1",3.595931996284e-22,3.25277205404459,1,0.983,1.32161288659426e-17
"Gm15495",3.75246481907587e-22,3.64242117280121,1,1,1.37914339495495e-17
"Pgam1-ps2",3.75246481907587e-22,3.59716968819164,1,0.983,1.37914339495495e-17
"Gm15428",3.81807369681311e-22,5.2342698757135,1,0.552,1.40325662578972e-17
"Gm11675",3.9157380321918e-22,3.52802418640174,1,0.983,1.43915119897145e-17
"Gm12912",3.9157380321918e-22,3.15335302071744,1,1,1.43915119897145e-17
"Gm13292",3.9157380321918e-22,3.60226665791688,1,1,1.43915119897145e-17
"Gm15516",3.9157380321918e-22,3.3678654026612,1,1,1.43915119897145e-17
"Gm3839",3.9157380321918e-22,3.69136760516427,1,1,1.43915119897145e-17
"Epcam",4.08423754731793e-22,4.43643009718291,1,0.948,1.50107982576576e-17
"Gm12186",4.26319625718331e-22,3.91284116857629,1,0.966,1.56685252040258e-17
"Gm13464",4.26319625718331e-22,3.66511381897566,1,0.966,1.56685252040258e-17
"Gm4518",4.2636657621337e-22,3.73339181677803,1,1,1.567025077557e-17
"Gm2546",4.44844158086271e-22,3.80480901765702,1,0.966,1.63493573421447e-17
"mt-Nd3",4.44844158086271e-22,3.55075887534953,1,0.966,1.63493573421447e-17
"Cgn",4.8210133025442e-22,6.04177777406954,1,0.707,1.77186701908407e-17
"Pgam1-ps1",4.95868200736695e-22,3.68224025256643,1,0.741,1.82246439816757e-17
"Gm12728",5.04832987209526e-22,3.63728470002227,1,0.931,1.85541267789117e-17
"Gm15616",5.05387261225486e-22,3.22282739283391,1,1,1.85744980118203e-17
"Gm13461",5.27307779674049e-22,3.0789538253348,1,1,1.93801428263603e-17
"Gm15590",5.27307779674049e-22,3.92255287487948,1,1,1.93801428263603e-17
"Gm21399",5.27307779674049e-22,2.55495332421658,1,1,1.93801428263603e-17
"Gm5406",5.27307779674049e-22,3.67325821486038,1,1,1.93801428263603e-17
"Gm6548",5.27307779674049e-22,3.17196915586153,1,1,1.93801428263603e-17
"Gm8618",5.27307779674049e-22,2.98045132600082,1,1,1.93801428263603e-17
"Cldn7",5.47132612299681e-22,5.80751930147053,1,0.448,2.01087648998502e-17
"Rps19-ps7",5.7401002689772e-22,3.40048574418708,1,1,2.10965905185719e-17
"Gm5093",5.98218759424809e-22,4.38896534885279,1,0.931,2.198633406514e-17
"Gm12034",5.98873217302321e-22,3.18460056863679,1,1,2.20103873555122e-17
"Gm5822",5.98873217302321e-22,3.44409871447087,1,1,2.20103873555122e-17
"Eif3s6-ps1",6.24801617225131e-22,3.26790843737513,1,1,2.29633338378752e-17
"Gm4217",6.24801617225131e-22,3.94677997125095,1,1,2.29633338378752e-17
"Gm13198",6.3526810325422e-22,4.04359198325016,0.987,0.466,2.33480085989024e-17
"Gm12020",6.51840350118682e-22,3.93107560340106,1,1,2.39570883879119e-17
"Gm14138",6.51840350118682e-22,3.46954334033707,1,1,2.39570883879119e-17
"Gm6767",6.51840350118682e-22,3.04613931392194,1,1,2.39570883879119e-17
"Ldha",6.51840350118682e-22,3.8206958424834,1,1,2.39570883879119e-17
"Gm12857",6.79962277864371e-22,3.36105302800916,1,0.966,2.49906535983492e-17
"Ywhaz",6.80036428713639e-22,3.01600843323254,1,1,2.49933788645124e-17
"Gm8624",7.0943883317097e-22,2.74636515152767,1,1,2.60740054355326e-17
"Gm15599",7.3848907942464e-22,3.84720232800815,1,0.914,2.71416891360938e-17
"Gm6341",7.40098592426566e-22,3.05175698697833,1,1,2.72008435674536e-17
"Gm9143",7.40098592426566e-22,3.35233551992367,1,1,2.72008435674536e-17
"Gm9234",7.40098592426566e-22,2.96028418536305,1,1,2.72008435674536e-17
"Gm7985",7.57800089158526e-22,3.84075176845952,1,0.741,2.78514266768433e-17
"Rpl10-ps2",7.70391334154498e-22,3.39935895398192,1,0.914,2.83141927041803e-17
"Gm11966",7.72068868857407e-22,2.81196818939431,1,1,2.83758471371163e-17
"Snrpg",7.72068868857407e-22,2.36449935579698,1,1,2.83758471371163e-17
"Gm13050",8.40164822279911e-22,3.30084633736884,1,1,3.08785777132536e-17
"Gm13771",8.40164822279911e-22,3.47798122422218,1,0.983,3.08785777132536e-17
"Gm14706",8.40164822279911e-22,3.22752092446708,1,1,3.08785777132536e-17
"Gm10284",8.76028162741854e-22,3.46410027882092,1,0.948,3.21966630652514e-17
"Cox7b",8.76408302439012e-22,2.76410788740479,1,1,3.2210634339541e-17
"Gm11826",8.76408302439012e-22,3.18899908044882,1,1,3.2210634339541e-17
"Rpl34-ps2",8.76408302439012e-22,3.40279380169435,1,0.983,3.2210634339541e-17
"Gm4575",9.14198100907379e-22,3.24891912965284,1,1,3.35995228026489e-17
"Tcp1-ps1",9.47834698424587e-22,3.94786795288233,1,0.879,3.48357686711988e-17
"Slc7a11",9.49992557976174e-22,5.42549487453578,1,0.897,3.49150764832983e-17
"Gm8606",9.72872172097909e-22,3.64639246923789,0.987,0.948,3.57559709411144e-17
"Gm13216",9.9468027381854e-22,2.98058239516983,1,1,3.65574841036528e-17
"Tmsb4x",1.03739925076143e-21,6.06216776383132,1,0.966,3.81275346632347e-17
"Gm5560",1.03751136842817e-21,3.21322237932555,1,1,3.81316553238404e-17
"Nedd4",1.03751136842817e-21,3.02261488668103,1,1,3.81316553238404e-17
"Snrpf",1.03751136842817e-21,3.14388848576371,1,0.983,3.81316553238404e-17
"Gm3222",1.08099861355172e-21,3.08070804001636,1,0.931,3.97299420438665e-17
"Pclaf",1.12628960415354e-21,4.50341426220353,1,0.914,4.1394521821455e-17
"Gm14650",1.12823536781246e-21,3.45163750329834,1,0.948,4.14660344732113e-17
"Gm5582",1.16212690088253e-21,3.78100906548362,1,0.845,4.27116499881357e-17
"Gm6142",1.17725893826951e-21,3.07024158266471,1,1,4.32677977582195e-17
"Rpl13a-ps1",1.17725893826951e-21,3.13819894305684,1,1,4.32677977582195e-17
"Thbs1",1.20863020832162e-21,14.6038340146855,0.924,0.017,4.44207860464444e-17
"Gm16459",1.21825775181332e-21,4.23299522148989,0.987,0.621,4.47746271523948e-17
"Gm3788",1.22785964504782e-21,3.53990137577627,1,1,4.51275255344424e-17
"Gm5559",1.22785964504782e-21,3.22958306628504,1,1,4.51275255344424e-17
"Mif",1.22785964504782e-21,2.62524093204136,1,1,4.51275255344424e-17
"Rpl3-ps2",1.22785964504782e-21,3.0790531795412,1,1,4.51275255344424e-17
"Gm17138",1.24191416631948e-21,3.87635724502453,0.987,0.483,4.56440713547398e-17
"Basp1",1.25935113243927e-21,6.12645634793277,1,0.534,4.62849321705405e-17
"Bex1",1.28061120785169e-21,4.8455558627528,1,1,4.70663037221732e-17
"4930513N10Rik",1.38613565906569e-21,-4.57416903855248,0.456,1,5.09446438776415e-17
"Gm14046",1.55224525318476e-21,3.6454214616911,1,0.828,5.70496697902993e-17
"mt-Tq",1.57925316077448e-21,3.97394072908771,1,0.948,5.80422914179446e-17
"BC048507",1.57992985431408e-21,3.42475424834335,1,0.983,5.80671619356053e-17
"Rps24-ps2",1.64585936812724e-21,3.52927424945096,1,0.931,6.04902693567804e-17
"Tuba1a",1.64762144721671e-21,5.02799253362847,1,1,6.05550310495556e-17
"Foxp1",1.65231686652089e-21,5.85426733664453,1,0.638,6.07276017952424e-17
"Rbx1-ps",1.71818099482188e-21,2.55915707949998,1,1,6.31483061026887e-17
"Gm6625",1.78504259091226e-21,3.509157478862,1,0.897,6.56056703437982e-17
"Gm14130",1.82283734854115e-21,3.70385296821332,0.987,0.914,6.69947410709328e-17
"Gm12537",1.86819001137348e-21,3.41088383336592,1,0.966,6.86615874880097e-17
"Snrpert",1.86838937933126e-21,2.42159880410199,1,1,6.86689148585617e-17
"Gadd45a",1.87073755160875e-21,6.8426601895739,0.987,0.707,6.87552172342765e-17
"Gm10293",1.94829355895791e-21,3.05342172531313,1,1,7.160563317238e-17
"Gm4540",1.94829355895791e-21,2.89196716107195,1,1,7.160563317238e-17
"Gm5778",1.94829355895791e-21,3.79515285749056,1,1,7.160563317238e-17
"Gm12630",1.97177096292553e-21,3.58228228260464,0.987,0.879,7.2468498200402e-17
"Gm2383",1.99881311326563e-21,3.93243209912219,0.975,0.69,7.34623783518518e-17
"Gm10566",2.02941390261483e-21,3.28954967671235,1,0.931,7.4587049162803e-17
"Gm13532",2.03071137259411e-21,3.37146386858444,1,0.948,7.46347350769513e-17
"Gm6180",2.03157679329547e-21,2.97015726805239,1,1,7.46665418839886e-17
"Col18a1",2.07737986165377e-21,5.64691515630134,1,0.69,7.63499420553611e-17
"Gm14491",2.09828775327139e-21,3.7204979685845,0.987,0.81,7.71183697959835e-17
"Gm12848",2.11747875185765e-21,3.40266767315577,1,0.948,7.78236965670243e-17
"Pabpc1",2.11838033127517e-21,2.28610549696915,1,1,7.78568323153564e-17
"Dstn",2.30314272197993e-21,3.91060297387344,1,1,8.46474044609285e-17
"Gm11824",2.40141420421635e-21,3.08514881342548,1,1,8.82591762475635e-17
"Gm12346",2.40141420421635e-21,3.04843860169976,1,1,8.82591762475635e-17
"Gm6485",2.40141420421635e-21,3.29011336388731,1,1,8.82591762475635e-17
"Pgk1",2.50383175423139e-21,3.65606437573197,1,0.983,9.20233284632663e-17
"Rpl27-ps1",2.50383175423139e-21,3.22268780328511,1,1,9.20233284632663e-17
"Adk",2.60504265332561e-21,4.41168171294161,1,0.914,9.57431326376761e-17
"Psma7",2.61056826872312e-21,2.38151055324196,1,1,9.59462155803809e-17
"Gm13313",2.70571676939771e-21,3.90923029502333,1,0.879,9.94432084256739e-17
"Eif1ax",2.72180376808726e-21,3.50875240879422,1,1,1.00034453888511e-16
"Rpsa-ps3",2.72636970820823e-21,3.25216800040818,0.987,0.707,1.00202265885777e-16
"Adam23",2.81343546197639e-21,6.83511953760398,1,0.31,1.03402193534018e-16
"Gm10291",2.83742562257375e-21,2.89758668399389,1,0.966,1.04283903906453e-16
"Gm27023",2.90643650310097e-21,3.90118860005962,0.975,0.517,1.0682026079847e-16
"Gm16409",2.95852917237767e-21,3.10218277538704,1,1,1.08734822672396e-16
"Gm5321",2.95852917237767e-21,3.20431189242106,1,1,1.08734822672396e-16
"Gm5879",2.95852917237767e-21,2.93589640347321,1,1,1.08734822672396e-16
"Gm11349",3.07791253118426e-21,3.78184158685044,1,0.914,1.13122519258615e-16
"Atp5e",3.08441740410932e-21,2.57652071999548,1,1,1.1336159285323e-16
"Gm17060",3.08441740410932e-21,3.18742299518707,1,1,1.1336159285323e-16
"Gm5620",3.21560191414983e-21,3.378378383347,1,1,1.18183017150749e-16
"Noct",3.34877267041841e-21,4.83885660555103,1,0.931,1.23077441955888e-16
"Gm8420",3.35230292936356e-21,2.90273520876791,1,0.983,1.23207189562899e-16
"Rpl19-ps12",3.35230292936356e-21,2.83565668544867,1,0.983,1.23207189562899e-16
"Gm8756",3.43455137021198e-21,3.05355859408226,1,0.828,1.26230066509401e-16
"Gm11307",3.5140710664098e-21,3.42441972333409,0.987,0.672,1.29152653903759e-16
"Gm13365",3.52859097422397e-21,4.53599527238915,0.962,0.31,1.29686304075654e-16
"Gm12460",3.63935139872312e-21,3.40906036282485,1,0.931,1.33757081957271e-16
"Gm13007",3.64164868862735e-21,3.70751389934478,1,0.948,1.33841514253121e-16
"Rps24-ps3",3.64318098522807e-21,2.48375921710315,1,1,1.33897830750087e-16
"Tma7-ps",3.64318098522807e-21,2.96647971119494,1,1,1.33897830750087e-16
"Hnrnpa1l2-ps2",3.79624930814205e-21,3.7336746269349,1,0.948,1.39523550822145e-16
"Calm1",3.79784519784418e-21,2.7933865340296,1,1,1.39582204556367e-16
"Gm5451",3.79784519784418e-21,2.85294559468772,1,1,1.39582204556367e-16
"Gm13668",3.88973872476344e-21,3.79851354292907,0.962,0.414,1.42959567351231e-16
"Gm13215",3.95900103828925e-21,2.91101789452132,1,0.983,1.45505165160245e-16
"Gapdh-ps14",4.05639552923767e-21,3.64069024789406,0.987,0.759,1.49084704886072e-16
"Rps6-ps3",4.12691778902298e-21,3.16917790475469,1,1,1.51676609499961e-16
"Nudt5",4.48228936097973e-21,3.7260016800635,1,0.948,1.64737580884088e-16
"Gm12254",4.48416677329766e-21,2.4414937192685,1,1,1.64806581419009e-16
"Gm12355",4.48416677329766e-21,2.90894130146298,1,1,1.64806581419009e-16
"Gm15707",4.55165723640471e-21,4.03489157680505,0.962,0.276,1.67287058409582e-16
"Gm12482",4.67409455134167e-21,2.62511699566051,1,1,1.7178699704546e-16
"Rps19-ps5",4.87197527598644e-21,2.80592101433646,1,1,1.7905970731833e-16
"Gm22566",5.02471243848393e-21,4.22480368083015,0.987,0.517,1.846732562516e-16
"Gm9009",5.05961440870867e-21,4.20448788123589,1,0.897,1.8595600836327e-16
"Gm5380",5.07813805262616e-21,3.15621061475543,1,1,1.86636807848169e-16
"Gm6594",5.2035670756269e-21,3.51599670105231,1,0.741,1.91246700730516e-16
"Gm7206",5.29292544002631e-21,2.98536486181818,1,1,1.94530888697287e-16
"Klrb1c",5.29776283547299e-21,4.89911841238796,0.937,0.138,1.94708677492139e-16
"Gm12504",5.51669399335466e-21,3.90975011898403,1,1,2.02755054337764e-16
"Gm20900",5.51669399335466e-21,2.95136962230572,1,0.983,2.02755054337764e-16
"Gm7091",5.97089448525941e-21,3.41845022610911,1,0.897,2.19448285016739e-16
"Gm3531",5.99267421093494e-21,2.49295926786776,1,1,2.20248755274492e-16
"Gm13904",6.24502511325011e-21,3.87850726119138,1,0.966,2.29523407987281e-16
"Hspe1",6.24567416279231e-21,2.29528767535633,1,1,2.29547262505106e-16
"Gm7541",6.780972210346e-21,3.18732425680736,1,0.948,2.49221071646847e-16
"Gm12643",6.78308282004714e-21,3.41765863069644,1,0.966,2.49298642885193e-16
"Cnn2",6.99962655491367e-21,6.84011346991947,0.987,0.466,2.57257274772742e-16
"Gm13772",7.05514795464672e-21,3.45323032755305,1,0.914,2.59297852777131e-16
"Gm12180",7.06905488891447e-21,3.57130767274819,1,0.966,2.59808974332274e-16
"Gm10154",7.06978755770115e-21,3.00654527885565,1,1,2.5983590210819e-16
"Gm13498",7.06978755770115e-21,2.98718379014825,1,1,2.5983590210819e-16
"Tceal9",7.06978755770115e-21,4.45146231274382,1,1,2.5983590210819e-16
"Aldoa",8.00129012280854e-21,2.62819106948511,1,1,2.94071415883582e-16
"Gm12245",8.00129012280854e-21,3.64420061220874,1,0.983,2.94071415883582e-16
"Gm15483",8.00129012280854e-21,3.22061168630069,1,0.983,2.94071415883582e-16
"Gm9625",8.00129012280854e-21,2.55078407753182,1,1,2.94071415883582e-16
"Gm2606",8.33799432251233e-21,2.8967143632887,1,1,3.06446305335296e-16
"Gm26384",8.33799432251233e-21,3.58385177178985,1,0.983,3.06446305335296e-16
"Pkm",8.33799432251233e-21,2.78459634298495,1,1,3.06446305335296e-16
"Gm7278",8.58597270289681e-21,4.26030152064804,0.975,0.517,3.15560254749566e-16
"Gm25032",8.67273732225842e-21,4.31445616768121,0.987,0.724,3.18749114804964e-16
"Hspe1-ps3",8.67273732225842e-21,4.10366001762573,0.975,0.741,3.18749114804964e-16
"Gm11560",8.68780801521683e-21,3.63094382593613,1,0.966,3.19303007983264e-16
"Gm6517",8.68780801521683e-21,4.90366086876919,1,0.966,3.19303007983264e-16
"Gm8199",8.88590666181896e-21,3.75861897152473,0.975,0.5,3.26583727541832e-16
"Gm16210",9.05399578890452e-21,3.38699713851222,1,0.983,3.32761507229608e-16
"Gm6981",9.10697819294017e-21,4.10716381042435,0.975,0.672,3.3470876952513e-16
"Gm14150",9.43446775167481e-21,3.5313232637018,1,1,3.46744993277304e-16
"Rlim",9.43446775167481e-21,4.04589064740856,1,1,3.46744993277304e-16
"Gm14857",9.66521361956008e-21,4.81884450123203,1,0.828,3.55225596159692e-16
"Gm9164",9.7463210296758e-21,3.64332260098139,0.975,0.569,3.58206536803675e-16
"Lamp3",9.81053608232237e-21,3.45183418512916,1,0.914,3.60566632633594e-16
"Cfl1",9.83074355046274e-21,2.42170894932302,1,1,3.61309317710157e-16
"Gm13340",9.83074355046274e-21,2.92268397516884,1,1,3.61309317710157e-16
"Gm14639",1.06514284259341e-20,3.33334578702691,1,0.914,3.91471948938355e-16
"Rpsa-ps4",1.0673327421113e-20,2.60912014503505,1,1,3.92276802708164e-16
"Gm11224",1.11096088333561e-20,3.4656549880072,1,0.931,4.08311453452336e-16
"Gm5805",1.11210126568542e-20,2.42666388888773,1,1,4.08730578177363e-16
"Rps6-ps1",1.11210126568542e-20,2.9485049896005,1,1,4.08730578177363e-16
"Gm8055",1.18037428997127e-20,3.29867941622502,0.987,0.828,4.33822962793142e-16
"Actn4",1.20728243223128e-20,3.70195583173995,1,0.983,4.43712512317962e-16
"Gm6382",1.25772152075444e-20,3.37320389778912,1,0.966,4.62250390522878e-16
"Gm11518",1.25785020388573e-20,2.55360999590313,1,1,4.62297685434124e-16
"Gm6177",1.25785020388573e-20,3.03512255164627,1,0.983,4.62297685434124e-16
"Gm18889",1.31051143571153e-20,3.14427324336677,1,1,4.81652267967057e-16
"Gm8399",1.31051143571153e-20,4.58540571216423,1,1,4.81652267967057e-16
"Ddx3y",1.35543082468295e-20,-4.50854982420952,0.165,0.914,4.98161490995725e-16
"Zdbf2",1.36479414557301e-20,4.60117892242529,1,0.948,5.01602792322449e-16
"H19",1.37731135681987e-20,15.0870412807437,0.873,0,5.06203242972007e-16
"Mitf",1.41663776691211e-20,-5.25296790062909,0.139,0.948,5.20656878473206e-16
"Nme1",1.42246024504835e-20,2.93931819486451,1,1,5.22796813862621e-16
"Rpsa-ps12",1.42246024504835e-20,2.540682632928,1,1,5.22796813862621e-16
"Rpl10a-ps2",1.48041978420218e-20,2.89704617198464,1,0.931,5.44098683287827e-16
"Gm12734",1.48192958993735e-20,2.90342677641472,1,1,5.44653582189674e-16
"Rps11-ps3",1.48192958993735e-20,3.21831785887541,1,1,5.44653582189674e-16
