"","GeneID","Cluster"
"4879","Alg1","cluster2"
"4880","Erap1","cluster2"
"4881","Dcxr","cluster2"
"4882","Lancl1","cluster2"
"4883","Phf20","cluster2"
"4884","Csrp2bp","cluster2"
"4885","Rnft1","cluster2"
"4886","Eif2b4","cluster2"
"4887","Selenbp1","cluster2"
"4888","Fars2","cluster2"
"4889","L3mbtl2","cluster2"
"4890","Cabin1","cluster2"
"4891","Wipi2","cluster2"
"4892","Gnpat","cluster2"
"4893","Scap","cluster2"
"4894","9430016H08Rik","cluster2"
"4895","Prps1l3","cluster2"
"4896","Trmt6","cluster2"
"4897","Calu","cluster2"
"4898","Pola2","cluster2"
"4899","Gna13","cluster2"
"4900","Slc25a37","cluster2"
"4901","Mtfr1","cluster2"
"4902","Zbtb45","cluster2"
"4903","Psmf1","cluster2"
"4904","Etfdh","cluster2"
"4905","Spg7","cluster2"
"4906","Blm","cluster2"
"4907","Ncstn","cluster2"
"4908","Wdr67","cluster2"
"4909","Fam82a2","cluster2"
"4910","Pelp1","cluster2"
"4911","Rexo4","cluster2"
"4912","Pnpt1","cluster2"
"4913","Foxred1","cluster2"
"4914","Ttc5","cluster2"
"4915","Prim2","cluster2"
"4916","Wdhd1","cluster2"
"4917","Man2b2","cluster2"
"4918","Cep57l1","cluster2"
"4919","Rdh14","cluster2"
"4920","Lrrc41","cluster2"
"4921","Chid1","cluster2"
"4922","Zfp637","cluster2"
"4923","Ccdc127","cluster2"
"4924","Upf1","cluster2"
"4925","Setdb1","cluster2"
"4926","1110057K04Rik","cluster2"
"4927","Rhot1","cluster2"
"4928","Gls","cluster2"
"4929","C230096C10Rik","cluster2"
"4930","Hdac5","cluster2"
"4931","Nup214","cluster2"
"4932","Ahctf1","cluster2"
"4933","Ubn2","cluster2"
"4934","Slc1a5","cluster2"
"4935","Fdxr","cluster2"
"4936","Prpsap2","cluster2"
"4937","Atp5sl","cluster2"
"4938","Vmp1","cluster2"
"4939","Atpaf2","cluster2"
"4940","Fech","cluster2"
"4941","Txnrd2","cluster2"
"4942","2210021J22Rik","cluster2"
"4943","Mkrn2","cluster2"
"4944","Urod","cluster2"
"4945","Egln3","cluster2"
"4946","Zfp932","cluster2"
"4947","Gtf2h2","cluster2"
"4948","Vamp7","cluster2"
"4949","Tmed4","cluster2"
"4950","Minpp1","cluster2"
"4951","Ubfd1","cluster2"
"4952","Mnat1","cluster2"
"4953","2410004N09Rik","cluster2"
"4954","Ehd4","cluster2"
"4955","Rwdd4a","cluster2"
"4956","Chd9","cluster2"
"4957","Mrpl37","cluster2"
"4958","Mettl7a1","cluster2"
"4959","Srek1","cluster2"
"4960","Hist1h2ac","cluster2"
"4961","Armc10","cluster2"
"4962","Phka2","cluster2"
"4963","Cnp","cluster2"
"4964","Chchd10","cluster2"
"4965","Cd79b","cluster2"
"4966","Snhg12","cluster2"
"4967","Lrrc45","cluster2"
"4968","Utp6","cluster2"
"4969","Rpgrip1","cluster2"
"4970","Pfas","cluster2"
"4971","C330006A16Rik","cluster2"
"4972","Gpr89","cluster2"
"4973","Pfkp","cluster2"
"4974","1810074P20Rik","cluster2"
"4975","5730455O13Rik","cluster2"
"4976","2310030N02Rik","cluster2"
"4977","Kdm1a","cluster2"
"4978","Mecr","cluster2"
"4979","Aatf","cluster2"
"4980","Zfand1","cluster2"
"4981","Tars2","cluster2"
"4982","Mnd1","cluster2"
"4983","Gpn1","cluster2"
"4984","Polr3e","cluster2"
"4985","Mrps31","cluster2"
"4986","Pgm3","cluster2"
"4987","Akr1b10","cluster2"
"4988","Atp2a2","cluster2"
"4989","Mapk1ip1l","cluster2"
"4990","Abcb7","cluster2"
"4991","Ercc1","cluster2"
"4992","Ocel1","cluster2"
"4993","Cep192","cluster2"
"4994","Cebpg","cluster2"
"4995","Raver1","cluster2"
"4996","Ubr5","cluster2"
"4997","Arhgap17","cluster2"
"4998","C1galt1c1","cluster2"
"4999","Pdlim1","cluster2"
"5000","Pisd","cluster2"
"5001","Vps13c","cluster2"
"5002","Lzic","cluster2"
"5003","Hspa13","cluster2"
"5004","Aim2","cluster2"
"5005","Mettl2","cluster2"
"5006","Rnf113a2","cluster2"
"5007","Styx","cluster2"
"5008","Cpt1a","cluster2"
"5009","Mdn1","cluster2"
"5010","Adam15","cluster2"
"5011","Igsf8","cluster2"
"5012","Ptges2","cluster2"
"5013","Orc4","cluster2"
"5014","Mlf1ip","cluster2"
"5015","B3galt6","cluster2"
"5016","Cstf2","cluster2"
"5017","Aldh16a1","cluster2"
"5018","Cnot10","cluster2"
"5019","Trim35","cluster2"
"5020","Grpel2","cluster2"
"5021","Cops7b","cluster2"
"5022","Pttg1","cluster2"
"5023","Mbtd1","cluster2"
"5024","Nup188","cluster2"
"5025","Rassf1","cluster2"
"5026","Men1","cluster2"
"5027","2700062C07Rik","cluster2"
"5028","Tmem60","cluster2"
"5029","Slc30a5","cluster2"
"5030","2310037I24Rik","cluster2"
"5031","Bcl11a","cluster2"
"5032","Ube2q2","cluster2"
"5033","Fndc3a","cluster2"
"5034","6530401N04Rik","cluster2"
"5035","Rpl30","cluster2"
"5036","Ece2","cluster2"
"5037","Spns3","cluster2"
"5038","Ppapdc1b","cluster2"
"5039","Txndc11","cluster2"
"5040","Gga2","cluster2"
"5041","Trim45","cluster2"
"5042","Acad9","cluster2"
"5043","Tfb2m","cluster2"
"5044","Gtf2h4","cluster2"
"5045","Aasdhppt","cluster2"
"5046","Prep","cluster2"
"5047","Nol11","cluster2"
"5048","Ccs","cluster2"
"5049","Eefsec","cluster2"
"5050","Kdsr","cluster2"
"5051","2610507B11Rik","cluster2"
"5052","Mettl16","cluster2"
"5053","Ubqln4","cluster2"
"5054","Tmem106c","cluster2"
"5055","Msh2","cluster2"
"5056","B4galt4","cluster2"
"5057","Ap3s2","cluster2"
"5058","Alad","cluster2"
"5059","2210411K11Rik","cluster2"
"5060","Nup43","cluster2"
"5061","1810012P15Rik","cluster2"
"5062","1810014B01Rik","cluster2"
"5063","Wars","cluster2"
"5064","Bms1","cluster2"
"5065","Ylpm1","cluster2"
"5066","Hspbp1","cluster2"
"5067","Dnajc11","cluster2"
"5068","Elp3","cluster2"
"5069","Iars","cluster2"
"5070","Ampd2","cluster2"
"5071","Ppp2r1b","cluster2"
"5072","Bace1","cluster2"
"5073","Fyttd1","cluster2"
"5074","Ecd","cluster2"
"5075","Orc2","cluster2"
"5076","Btaf1","cluster2"
"5077","Ubac1","cluster2"
"5078","Bnip1","cluster2"
"5079","Nom1","cluster2"
"5080","Rars2","cluster2"
"5081","Heatr3","cluster2"
"5082","Thoc5","cluster2"
"5083","Caml","cluster2"
"5084","Slx1b","cluster2"
"5085","Ubqln2","cluster2"
"5086","Ammecr1l","cluster2"
"5087","Pi4k2b","cluster2"
"5088","Gfm1","cluster2"
"5089","D15Ertd621e","cluster2"
"5090","Papss1","cluster2"
"5091","Drg2","cluster2"
"5092","Alg3","cluster2"
"5093","Dus3l","cluster2"
"5094","Zbtb25","cluster2"
"5095","Nt5m","cluster2"
"5096","Pcyt2","cluster2"
"5097","Tmem199","cluster2"
"5098","Ngly1","cluster2"
"5099","Eea1","cluster2"
"5100","Sass6","cluster2"
"5101","Ltn1","cluster2"
"5102","1200011I18Rik","cluster2"
"5103","Eme1","cluster2"
"5104","0610009O20Rik","cluster2"
"5105","Stx18","cluster2"
"5106","Ensa","cluster2"
"5107","Pcyox1","cluster2"
"5108","Mtmr14","cluster2"
"5109","1700097N02Rik","cluster2"
"5110","Sft2d3","cluster2"
"5111","1110054O05Rik","cluster2"
"5112","Krit1","cluster2"
"5113","Terf2ip","cluster2"
"5114","Cep250","cluster2"
"5115","Brwd1","cluster2"
"5116","Pex19","cluster2"
"5117","Nfe2l1","cluster2"
"5118","Ncoa5","cluster2"
"5119","Rsrc1","cluster2"
"5120","Sart3","cluster2"
"5121","Fam114a2","cluster2"
"5122","Usf1","cluster2"
"5123","Rasa3","cluster2"
"5124","Usp48","cluster2"
"5125","Stk25","cluster2"
"5126","Pmm2","cluster2"
"5127","Acbd3","cluster2"
"5128","Thoc6","cluster2"
"5129","Apoo","cluster2"
"5130","2410004B18Rik","cluster2"
"5131","1110014N23Rik","cluster2"
"5132","Tbc1d22a","cluster2"
"5133","Tor1b","cluster2"
"5134","Zfp644","cluster2"
"5135","Tnfrsf1b","cluster2"
"5136","Fbxo31","cluster2"
"5137","Dctn5","cluster2"
"5138","Ogfod2","cluster2"
"5139","Map2k5","cluster2"
"5140","BC029722","cluster2"
"5141","2310004I24Rik","cluster2"
"5142","Wrn","cluster2"
"5143","Miip","cluster2"
"5144","Rnf170","cluster2"
"5145","Rragc","cluster2"
"5146","Rcbtb2","cluster2"
"5147","Rasal3","cluster2"
"5148","Clpx","cluster2"
"5149","Zfp655","cluster2"
"5150","Nrf1","cluster2"
"5151","Ndrg3","cluster2"
"5152","Mtpap","cluster2"
"5153","Wdyhv1","cluster2"
"5154","Ankrd32","cluster2"
"5155","Ptdss1","cluster2"
"5156","Dpp8","cluster2"
"5157","Zw10","cluster2"
"5158","Zfp68","cluster2"
"5159","Clp1","cluster2"
"5160","Med16","cluster2"
"5161","Ccdc43","cluster2"
"5162","Zbtb11","cluster2"
"5163","Scarb2","cluster2"
"5164","Pde12","cluster2"
"5165","Cutc","cluster2"
"5166","C87436","cluster2"
"5167","Daxx","cluster2"
"5168","Trafd1","cluster2"
"5169","Mettl10","cluster2"
"5170","Lcorl","cluster2"
"5171","2310061I04Rik","cluster2"
"5172","Mlycd","cluster2"
"5173","Fastk","cluster2"
"5174","Fgfr1op","cluster2"
"5175","Mpv17","cluster2"
"5176","Slc15a4","cluster2"
"5177","Dnajb9","cluster2"
"5178","Cdk16","cluster2"
"5179","C330007P06Rik","cluster2"
"5180","Uba3","cluster2"
"5181","Alg13","cluster2"
"5182","Prcc","cluster2"
"5183","Mtcp1","cluster2"
"5184","Chmp1b","cluster2"
"5185","Zdhhc12","cluster2"
"5186","Snip1","cluster2"
"5187","Vps33a","cluster2"
"5188","Arhgap1","cluster2"
"5189","Hltf","cluster2"
"5190","Ubp1","cluster2"
"5191","Fam117b","cluster2"
"5192","Trak2","cluster2"
"5193","Trp53inp2","cluster1"
"5194","Ankrd22","cluster1"
"5195","1700047M11Rik","cluster1"
"5196","Crispld2","cluster1"
"5197","Gp49a","cluster1"
"5198","Slfn4","cluster1"
"5199","Clec4e","cluster1"
"5200","Ceacam10","cluster1"
"5201","Slfn1","cluster1"
"5202","Ltb","cluster1"
"5203","Thbs1","cluster1"
"5204","Ptplad2","cluster1"
"5205","Ifi27l2a","cluster1"
"5206","Fyb","cluster1"
"5207","Osm","cluster1"
"5208","Ccr1","cluster1"
"5209","Ccl6","cluster1"
"5210","Clec4d","cluster1"
"5211","Il1f9","cluster1"
"5212","Phospho1","cluster1"
"5213","Bmx","cluster1"
"5214","Adam8","cluster1"
"5215","Il1rn","cluster1"
"5216","6430548M08Rik","cluster1"
"5217","Pabpc1l","cluster1"
"5218","Lrrk2","cluster1"
"5219","Tmem154","cluster1"
"5220","Fam129a","cluster1"
"5221","Ipcef1","cluster1"
"5222","Fcgr4","cluster1"
"5223","Tmem71","cluster1"
"5224","Zfhx3","cluster1"
"5225","Tinagl1","cluster1"
"5226","Il1r2","cluster1"
"5227","A530064D06Rik","cluster1"
"5228","Oas3","cluster1"
"5229","Cyp4f18","cluster1"
"5230","Emilin2","cluster1"
"5231","1600010M07Rik","cluster1"
"5232","Fas","cluster1"
"5233","Slc7a11","cluster1"
"5234","Timp2","cluster1"
"5235","Bst1","cluster1"
"5236","Fpr1","cluster1"
"5237","Gm10872","cluster1"
"5238","Trim30b","cluster1"
"5239","Arg2","cluster1"
"5240","Cd300ld","cluster1"
"5241","Acta2","cluster1"
"5242","Amica1","cluster1"
"5243","Klra2","cluster1"
"5244","Asprv1","cluster1"
"5245","Stfa2l1","cluster1"
"5246","Cdc42ep2","cluster1"
"5247","Upp1","cluster1"
"5248","Ldhc","cluster1"
"5249","4933408B17Rik","cluster1"
"5250","Phlda1","cluster1"
"5251","Acvrl1","cluster1"
"5252","Ddx60","cluster1"
"5253","Rtp4","cluster1"
"5254","Rap1gap2","cluster1"
"5255","Cd3d","cluster1"
"5256","Tex15","cluster1"
"5257","Mmp25","cluster1"
"5258","Tlr13","cluster1"
"5259","Scrg1","cluster1"
"5260","Cd55","cluster1"
"5261","5430421N21Rik","cluster1"
"5262","Ear2","cluster1"
"5263","Inhba","cluster1"
"5264","Ampd3","cluster1"
"5265","Il28ra","cluster1"
"5266","Gm19705","cluster1"
"5267","Cib2","cluster1"
"5268","Rhou","cluster1"
"5269","9830107B12Rik","cluster1"
"5270","Kif21b","cluster1"
"5271","Atg2a","cluster1"
"5272","2810001G20Rik","cluster1"
"5273","Sertad1","cluster1"
"5274","Btbd10","cluster1"
"5275","Tmco3","cluster1"
"5276","Sorl1","cluster1"
"5277","Rybp","cluster1"
"5278","Nlrx1","cluster1"
"5279","Klf3","cluster1"
"5280","AF251705","cluster1"
"5281","Zyg11b","cluster1"
"5282","Arap1","cluster1"
"5283","Tbc1d23","cluster1"
"5284","D030016E14Rik","cluster1"
"5285","Aktip","cluster1"
"5286","Hip1r","cluster1"
"5287","Arnt","cluster1"
"5288","Sfmbt1","cluster1"
"5289","Gtpbp1","cluster1"
"5290","Esyt2","cluster1"
"5291","Marcks","cluster1"
"5292","Snx13","cluster1"
"5293","Nxn","cluster1"
"5294","Mex3c","cluster1"
"5295","Arl8a","cluster1"
"5296","Wipf2","cluster1"
"5297","Ppp1r12c","cluster1"
"5298","Mfsd7b","cluster1"
"5299","Adck2","cluster1"
"5300","Mysm1","cluster1"
"5301","Gosr1","cluster1"
"5302","Gltpd1","cluster1"
"5303","Ncdn","cluster1"
"5304","Eif2c2","cluster1"
"5305","Arhgef18","cluster1"
"5306","Wasl","cluster1"
"5307","Ppp1r16a","cluster1"
"5308","Tbc1d14","cluster1"
"5309","Xrn1","cluster1"
"5310","Ncoa2","cluster1"
"5311","Pip4k2b","cluster1"
"5312","Acsl4","cluster1"
"5313","Vipar","cluster1"
"5314","5730590G19Rik","cluster1"
"5315","Anks3","cluster1"
"5316","Sbno2","cluster1"
"5317","Zfp746","cluster1"
"5318","Atg16l1","cluster1"
"5319","Mob1a","cluster1"
"5320","Slc9a8","cluster1"
"5321","Dlg1","cluster1"
"5322","Strada","cluster1"
"5323","Camta2","cluster1"
"5324","BC028528","cluster1"
"5325","1110034G24Rik","cluster1"
"5326","Atxn1l","cluster1"
"5327","Sugp1","cluster1"
"5328","Mbip","cluster1"
"5329","Wdfy1","cluster1"
"5330","9330133O14Rik","cluster1"
"5331","Casp4","cluster1"
"5332","Inpp1","cluster1"
"5333","Vti1a","cluster1"
"5334","Abcd1","cluster1"
"5335","Brwd3","cluster1"
"5336","Hdac7","cluster1"
"5337","Trappc9","cluster1"
"5338","Smcr8","cluster1"
"5339","Spg11","cluster1"
"5340","Dclre1c","cluster1"
"5341","Ubxn7","cluster1"
"5342","Taok1","cluster1"
"5343","Utrn","cluster1"
"5344","Rnf38","cluster1"
"5345","Epsti1","cluster1"
"5346","Xpo6","cluster1"
"5347","A230046K03Rik","cluster1"
"5348","Rnasel","cluster1"
"5349","Arrb1","cluster1"
"5350","Tmem80","cluster1"
"5351","Pdlim5","cluster1"
"5352","Acot1","cluster1"
"5353","Rapgef2","cluster1"
"5354","Rfxap","cluster1"
"5355","A930005H10Rik","cluster1"
"5356","Cog6","cluster1"
"5357","Smg7","cluster1"
"5358","Mdm4","cluster1"
"5359","Irf1","cluster1"
"5360","Acox3","cluster1"
"5361","1810013L24Rik","cluster1"
"5362","Prss16","cluster1"
"5363","Efcab2","cluster1"
"5364","Cdk17","cluster1"
"5365","Mgam","cluster1"
"5366","Apobec1","cluster1"
"5367","March7","cluster1"
"5368","Cask","cluster1"
"5369","Zbtb2","cluster1"
"5370","Slc25a28","cluster1"
"5371","Ctsl","cluster1"
"5372","Atxn7l3","cluster1"
"5373","Eif4ebp3","cluster1"
"5374","Zfp26","cluster1"
"5375","Rabggta","cluster1"
"5376","Prss34","cluster1"
"5377","Ireb2","cluster1"
"5378","Snapc2","cluster1"
"5379","Exoc1","cluster1"
"5380","2510003E04Rik","cluster1"
"5381","Zzef1","cluster1"
"5382","Arf2","cluster1"
"5383","Helz","cluster1"
"5384","Rc3h1","cluster1"
"5385","Smad4","cluster1"
"5386","Wdr11","cluster1"
"5387","Phf2","cluster1"
"5388","Smarcal1","cluster1"
"5389","Cradd","cluster1"
"5390","Dcun1d2","cluster1"
"5391","Tprn","cluster1"
"5392","Pik3c3","cluster1"
"5393","BC018507","cluster1"
"5394","Fbxw8","cluster1"
"5395","Por","cluster1"
"5396","Ncoa1","cluster1"
"5397","Dennd1b","cluster1"
"5398","Fxr2","cluster1"
"5399","Brd1","cluster1"
"5400","Fam20b","cluster1"
"5401","Spns1","cluster1"
"5402","Scrib","cluster1"
"5403","Cep135","cluster1"
"5404","Ppp2r3d","cluster1"
"5405","Josd1","cluster1"
"5406","Mre11a","cluster1"
"5407","Aldh4a1","cluster1"
"5408","Zfp238","cluster1"
"5409","Pigm","cluster1"
"5410","Rlim","cluster1"
"5411","Rnf220","cluster1"
"5412","Cnot6","cluster1"
"5413","Gtpbp5","cluster1"
"5414","Alyref2","cluster1"
"5415","Mvd","cluster1"
"5416","Ddx20","cluster1"
"5417","Ssbp2","cluster1"
"5418","Lrrc14","cluster1"
"5419","Rabep2","cluster1"
"5420","Als2cr4","cluster1"
"5421","Fbxo6","cluster1"
"5422","5730408K05Rik","cluster1"
"5423","A830080D01Rik","cluster1"
"5424","Ing5","cluster1"
"5425","Zfp777","cluster1"
"5426","Ccdc28a","cluster1"
"5427","BC013529","cluster1"
"5428","Thap1","cluster1"
"5429","Atl3","cluster1"
"5430","Srrd","cluster1"
"5431","Siah2","cluster1"
"5432","Mgrn1","cluster1"
"5433","Napg","cluster1"
"5434","Haghl","cluster1"
"5435","St7l","cluster1"
"5436","Cdkn2aip","cluster1"
"5437","Med13","cluster1"
"5438","Ralgapb","cluster1"
"5439","1500010J02Rik","cluster1"
"5440","Sacm1l","cluster1"
"5441","Zfp322a","cluster1"
"5442","Atg2b","cluster1"
"5443","Brox","cluster1"
"5444","5930434B04Rik","cluster1"
"5445","Mmd","cluster1"
"5446","Dhrs7b","cluster1"
"5447","Myst1","cluster1"
"5448","Thap3","cluster1"
"5449","Cbll1","cluster1"
"5450","Kptn","cluster1"
"5451","Man2a2","cluster1"
"5452","Med24","cluster1"
"5453","Dcp1b","cluster1"
"5454","Zfp869","cluster1"
"5455","Ubr3","cluster1"
"5456","Tstd2","cluster1"
"5457","Rfesd","cluster1"
"5458","1110038D17Rik","cluster1"
"5459","Fdft1","cluster1"
"5460","Mast3","cluster1"
"5461","Cnnm4","cluster1"
"5462","Otud5","cluster1"
"5463","Ncor2","cluster1"
"5464","Aebp2","cluster1"
"5465","Cntrob","cluster1"
"5466","Gm17066","cluster1"
"5467","Muted","cluster1"
"5468","Rel","cluster1"
"5469","Mapk7","cluster1"
"5470","Rps4y2","cluster1"
"5471","2210015D19Rik","cluster1"
"5472","Mtm1","cluster1"
"5473","Stradb","cluster1"
"5474","Nsl1","cluster1"
"5475","BC055324","cluster1"
"5476","Htt","cluster1"
"5477","Bnip3","cluster1"
"5478","Ikbip","cluster1"
"5479","Prrc2b","cluster1"
"5480","Slc35b4","cluster1"
"5481","Scyl1","cluster1"
"5482","Lrrc40","cluster1"
"5483","Trim39","cluster1"
"5484","1110065P20Rik","cluster1"
"5485","Azi1","cluster1"
"5486","Ormdl3","cluster1"
"5487","Zfp664","cluster1"
"5488","Rpap2","cluster1"
"5489","Dffa","cluster1"
"5490","Rhbdd3","cluster1"
"5491","Wdr24","cluster1"
"5492","Mccc2","cluster1"
"5493","Ap4m1","cluster1"
"5494","Chek1","cluster1"
"5495","Tex264","cluster1"
"5496","Dscc1","cluster1"
"5497","9230114K14Rik","cluster1"
"5498","Slc52a2","cluster1"
"5499","Bzrap1","cluster1"
"5500","Abhd8","cluster1"
"5501","Zfp523","cluster1"
"5502","C2cd3","cluster1"
"5503","Arl16","cluster1"
"5504","Zgpat","cluster1"
"5505","Gopc","cluster1"
"5506","Slc9a6","cluster1"
"5507","Coq10b","cluster1"
"5508","Abhd4","cluster1"
"5509","Arhgap21","cluster1"
"5510","Dsn1","cluster1"
"5511","Rbbp5","cluster1"
"5512","Sgpl1","cluster1"
"5513","Zdhhc5","cluster1"
"5514","Fbxl20","cluster1"
"5515","Gale","cluster1"
"5516","5530601H04Rik","cluster1"
"5517","Snrnp35","cluster1"
"5518","Tatdn2","cluster1"
"5519","Hspb11","cluster1"
"5520","Vpreb1","cluster1"
"5521","H6pd","cluster1"
"5522","Lmbrd1","cluster1"
"5523","Ptbp2","cluster1"
"5524","Arhgap27","cluster1"
"5525","Lnpep","cluster1"
"5526","Fkbpl","cluster1"
"5527","Srgap2","cluster1"
"5528","Sowahc","cluster1"
"5529","1600020E01Rik","cluster1"
"5530","Igf2bp3","cluster1"
"5531","1700020O03Rik","cluster1"
"5532","Rab40c","cluster1"
"5533","Ythdf3","cluster1"
"5534","Tax1bp3","cluster1"
"5535","Dhx8","cluster1"
"5536","Casc3","cluster1"
"5537","Arid5a","cluster1"
"5538","Nek7","cluster1"
"5539","Rbm12","cluster1"
"5540","Clasp1","cluster1"
"5541","Alkbh4","cluster1"
"5542","Mtbp","cluster1"
"5543","Mpp5","cluster1"
"5544","Mudeng","cluster1"
"5545","Ccnt1","cluster1"
"5546","Hivep1","cluster1"
"5547","Map3k2","cluster1"
"5548","Nbr1","cluster1"
"5549","Dync1li2","cluster1"
"5550","Stim1","cluster1"
"5551","Sgk1","cluster1"
"5552","Rhoh","cluster1"
"5553","Cd79a","cluster1"
"5554","Ly6d","cluster1"
"5555","Mib2","cluster1"
"5556","Ikbkg","cluster1"
"5557","Tmem168","cluster1"
"5558","Zfp768","cluster1"
"5559","Slc20a1","cluster1"
"5560","Pibf1","cluster1"
"5561","Oip5","cluster1"
"5562","Tubgcp3","cluster1"
"5563","Wwp1","cluster1"
"5564","6720456H20Rik","cluster1"
"5565","Dhrs11","cluster1"
"5566","Gtse1","cluster1"
"5567","Sytl1","cluster1"
"5568","Klhl23","cluster1"
"5569","Herc6","cluster1"
"5570","Ttc15","cluster1"
"5571","Banp","cluster1"
"5572","Sbf1","cluster1"
"5573","Dgcr8","cluster1"
"5574","6720463M24Rik","cluster1"
"5575","Hist1h3i","cluster1"
"5576","Hist1h2bb","cluster1"
"5577","Hist1h3c","cluster1"
"5578","Hist1h2ak","cluster1"
"5579","Cenpi","cluster1"
"5580","Hist1h2bg","cluster1"
"5581","BC002230","cluster1"
"5582","Gtpbp2","cluster1"
"5583","1810030N24Rik","cluster1"
"5584","Jak2","cluster1"
"5585","Ddhd2","cluster1"
"5586","Mtmr1","cluster1"
"5587","Naip5","cluster1"
"5588","Hps3","cluster1"
"5589","Fkrp","cluster1"
"5590","Map3k1","cluster1"
"5591","Osbp","cluster1"
"5592","Mapkapk5","cluster1"
"5593","Atxn2","cluster1"
"5594","4632434I11Rik","cluster1"
"5595","Fbxl8","cluster1"
"5596","Nek9","cluster1"
"5597","Dcaf10","cluster1"
"5598","Tiparp","cluster1"
"5599","Zbtb1","cluster1"
"5600","Wbp7","cluster1"
"5601","Zfp280d","cluster1"
"5602","Foxp4","cluster1"
"5603","Arfgef2","cluster1"
"5604","Tsc22d2","cluster1"
"5605","Fancg","cluster1"
"5606","Cbfa2t2","cluster1"
"5607","Ptp4a1","cluster1"
"5608","2310067B10Rik","cluster1"
"5609","Tubgcp5","cluster1"
"5610","4931440P22Rik","cluster1"
"5611","Gyk","cluster1"
"5612","Trp53bp2","cluster1"
"5613","Sap30l","cluster1"
"5614","Ttyh3","cluster1"
"5615","Slc7a1","cluster1"
"5616","Trp53i13","cluster1"
"5617","Cdkn1a","cluster1"
"5618","Samd1","cluster1"
"5619","2700099C18Rik","cluster1"
"5620","Ercc6l","cluster1"
"5621","1110034B05Rik","cluster1"
"5622","Ccdc15","cluster1"
"5623","Ralgps2","cluster1"
"5624","Fam179b","cluster1"
"5625","Zcchc2","cluster1"
"5626","Tnks","cluster1"
"5627","Tusc1","cluster1"
"5628","Helq","cluster1"
